Seed No. per image,Class,Area-SAM(mm2),Length-SAM(mm),Width-SAM(mm),Perimeter-SAM(mm),Area-SAM_taubin(mm2),Length-SAM_taubin(mm),Width-SAM_taubin(mm),Perimeter-SAM_taubin(mm),Area-SAM_minEnc(mm2),Length-SAM_minEnc(mm),Width-SAM_minEnc(mm),Perimeter-SAM_minEnc(mm),centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,Area-SAM(pix),Eccentricity,Equivalent diameter area,Perimeter(pix),solidity,area_convex,extent,Axis Major Length-SAM(pix),Axis Minor Length-SAM(pix),Aspect Ratio,Roundness,Compactness,Circularity-SAM,Shape,Shapefactor1,Shapefactor2,Shapefactor3,Shapefactor4,RGB value of Seed,color_seeds,TGW(g)
0,Faba-Seed-CC_Vf390-1-1,135.80147331879212,13.670615279516108,12.513676295072344,41.354071459335,134.2599618375598,15.045840215026182,11.410050459849923,44.32350418247237,113.62676122168322,13.841510916837834,10.496744332294403,40.77567342510365,2215.1972978207127,1974.5195315615,2051,1793,2382,2148,87781.0,0.6518446854820807,334.31458310459226,1133.3422791987305,0.9934247753559222,88362.0,0.7470405514658951,384.71883386198726,291.75248736431274,1.3186479996709917,0.8587924293760273,0.8689841870973313,1.1644257282595865,"Elongated,Oval,Elongated,Ellipse",0.0043827119064716,0.0033236405072203,0.7551335174252096,0.9957553022372726,"[232, 150, 25]",orange,730.8150322934285
1,Faba-Seed-CC_Vf390-1-1,145.74899582867278,14.705906557132252,12.492364315427071,43.07959254174556,144.0945678982735,16.18527884456343,11.39061805985668,46.17292645733533,121.94997552381494,14.88974431586434,10.4788673794089,42.47706053552859,2340.062657226863,1078.198639224719,2201,873,2491,1278,94211.0,0.7104337433406982,346.34256271651685,1180.6316010800756,0.9945632666849652,94726.0,0.802137079608344,413.85402967345686,291.25560515915186,1.4209306957279435,0.8493421372876376,0.8368713069914806,1.1773818301226475,"Elongated,Oval,Elongated,Ellipse",0.0043928419152058,0.0030915243990526,0.7003535844656291,0.9951539060303054,"[242, 159, 29]",orange,792.0764297272873
2,Faba-Seed-CC_Vf390-1-1,147.9721046695279,14.486550993576545,12.847493699420086,43.245402421356175,146.2924417566321,15.943856736483085,11.714427314274689,46.35064232987386,123.81007800471124,14.667646600030372,10.776757644488535,42.64055131800951,2634.4082050853126,2286.910473820676,2485,2091,2783,2485,95648.0,0.6783598320401288,348.97394741560413,1185.17575695736,0.9935699668629956,96267.0,0.8146356420127414,407.6809193278866,299.5353367642372,1.3610444888803566,0.8556974519463298,0.8559977444883407,1.168637346909759,"Elongated,Oval,Elongated,Ellipse",0.0042623046935418,0.0031316424469328,0.7327321385691264,0.9972810390250274,"[237, 170, 19]",goldenrod,799.0485000020999
3,Faba-Seed-CC_Vf390-1-1,170.3656331812732,15.79039513532664,13.579057593156556,46.41453987600603,168.43177655116253,17.37886388290351,12.381471973678607,49.747339977024026,142.54701844380244,15.98779002831708,11.390409378336996,45.76536368423896,2837.701079701788,1548.6667816895654,2627,1395,3066,1710,110123.0,0.701728696638567,374.4502081517252,1272.0285706997456,0.9948146742910828,110697.0,0.7963481216328597,444.3737372805279,316.5915223831335,1.403618561657992,0.8552521331734447,0.8426470259995117,1.169245841328057,"Elongated,Oval,Elongated,Ellipse",0.0040352491058228,0.0028748900990994,0.7100540104258217,0.9966449888133811,"[255, 227, 37]",gold,922.4947742415894
4,Faba-Seed-CC_Vf390-1-1,132.01275129286714,13.22131806612482,12.591742589401484,40.72231850029131,130.51424640323822,14.55134498247648,11.481231808680224,43.64638814687242,110.45669095326636,13.386597062786311,10.562228040936068,40.15275646833824,3034.095790559228,2987.0512117376834,2858,2824,3216,3142,85332.0,0.6143737260146217,329.6180772217157,1116.0285706997456,0.9939546423454588,85851.0,0.7495520185517023,372.07469923753206,293.572578839654,1.26740276870598,0.8609365845171107,0.8858922090031386,1.1615257360225764,"Elongated,Oval,Elongated,Ellipse",0.0043603185116665,0.0034403574138617,0.7848050059724605,0.9946640374638096,"[231, 168, 11]",goldenrod,704.2466407572709
5,Faba-Seed-CC_Vf390-1-1,156.58761833321768,15.180628521692835,12.976654806550494,44.69939145302691,154.8101588875986,16.70775648578886,11.83219724175702,47.909035171311466,131.01878413979233,15.370400754552492,10.885100795394385,44.07420415621645,3187.469101040339,891.6121698924094,2983,720,3392,1062,101217.0,0.7060260323442095,358.9895360584469,1225.0235200658624,0.9942926187154952,101798.0,0.7236091451121692,427.2136683495651,302.5466879761,1.4120586518643805,0.8475678424780358,0.840304425289843,1.1798465560895963,"Elongated,Oval,Elongated,Ellipse",0.0042207699136465,0.0029890896586156,0.7061115271616935,0.9970708911098396,"[228, 177, 32]",goldenrod,845.5459331591378
6,Faba-Seed-CC_Vf390-1-1,195.27002157381733,17.32085571968336,14.165617773193368,50.01142848017015,193.05346992058236,19.06328444019403,12.916301315124343,53.60250348244394,163.38482619430263,17.53738281935299,11.882428837700468,49.311944465628166,3442.7208705365983,1878.5224566435063,3255,1648,3629,2118,126221.0,0.7354780220026694,400.8859795203831,1370.6042558696058,0.9943124079311186,126943.0,0.7180623506656048,487.4440014381112,330.26699132442195,1.4759089289649718,0.8443399308759882,0.8224246853744119,1.1843571095382366,"Elongated,Oval,Elongated,Ellipse",0.0038618296593919,0.0026165772044621,0.6763823631132005,0.9982787691132003,"[255, 223, 24]",gold,1054.23537318286
7,Faba-Seed-CC_Vf390-1-1,197.9866389186619,16.601824442906423,15.010981835857672,50.2590691755325,195.7392503626684,18.27192066623118,13.687109699846724,53.86792603962641,165.6578533038739,16.809362970680304,12.591538632796508,49.556121538514205,3648.915828625456,2551.21250693484,3422,2355,3877,2743,127977.0,0.662480826389859,403.66493186375743,1377.3910524340097,0.994057883208277,128742.0,0.7249178656395151,467.2090033304247,349.9763926382335,1.334972910053888,0.8476709001271625,0.8639921940422735,1.1797031133780644,"Elongated,Oval,Elongated,Ellipse",0.003650726328406,0.0027346819556501,0.7464825113659814,0.9965339305025788,"[243, 178, 26]",goldenrod,1051.3279751142045
8,Faba-Seed-CC_Vf390-1-1,209.66376176540825,17.657986059190616,14.924553015833387,51.6957195510534,207.28382369801315,19.434329131025475,13.608303346349254,55.407735221190734,175.42824545822694,17.87872760737281,12.519040255393692,50.97267822739784,3944.145316362295,1069.5735325585686,3704,886,4197,1251,135525.0,0.7139272643596976,415.3983501414431,1416.76363543604,0.994452638298809,136281.0,0.7531467948539832,496.9315327907833,347.9613314661639,1.4281228626667253,0.8484660661970405,0.8359267277899487,1.1785975183216917,"Elongated,Oval,Elongated,Ellipse",0.0036667148702511,0.0025675065963192,0.6987734942336109,0.9979344029405348,"[242, 189, 25]",goldenrod,1125.904130119518
9,Faba-Seed-CC_Vf390-1-1,198.14753197325405,16.80011333460144,14.851476563857776,50.098184999439184,195.89831708588983,18.490156855302214,13.541671767842075,53.69548956117766,165.79247449942935,17.010130661304792,12.457742135240045,49.39748756628008,4109.291924641438,1887.5311872955397,3933,1658,4297,2114,128081.0,0.6809048124492649,403.8289169056921,1372.9818895055198,0.9950125463203934,128723.0,0.77164666473877,472.7892548129602,346.25757661995306,1.3654264534170364,0.8538173121962517,0.8541414864968759,1.1712107329233306,"Elongated,Oval,Elongated,Ellipse",0.0036913301333762,0.0027034265552264,0.7295576789550928,0.9961573541388172,"[255, 206, 33]",gold,1061.364028494117
0,Faba-Seed-CC_Vf133-3-2,63.54595733526886,10.532655587106348,7.734676365809686,29.199020069876735,63.676727997677055,10.906294777132446,7.485421668446626,30.88278336229577,59.316329151850624,10.52625763308839,7.224587138390956,29.806652097831257,2735.1442290215086,2023.85825507422,2637,1910,2839,2143,33010.0,0.7272812348393674,205.01131035069196,703.1513703397204,0.9898644596377594,33348.0,0.7013555432796499,248.31881336292656,170.43102760500705,1.457004730021538,0.8389918332021074,0.8255971731431432,1.1919067152100715,"Elongated,Oval,Elongated,Ellipse",0.0075225329707036,0.0051630120449865,0.6816106923019492,0.9931100027171949,"[255, 241, 36]",yellow,372.9404956460526
1,Faba-Seed-CC_Vf133-3-2,110.56727069095736,13.375141881356742,10.612358405008386,38.17553762727228,110.794806097382,13.849616446456164,10.270368636148577,40.3769323580316,103.20789703622212,13.367017288082724,9.912490764284582,38.96997111480717,2868.0711574622187,1506.8950484016991,2746,1348,3002,1655,57436.0,0.6708827963309303,270.42519574072384,919.3178925810907,0.9923118121663412,57881.0,0.7308122964169381,315.3335199344302,233.83979661686544,1.3485023699840455,0.8540093493725374,0.8575846798556508,1.1709473681227562,"Elongated,Oval,Elongated,Ellipse",0.0054901720164083,0.0040713106173282,0.7354514831231193,0.9917580679998076,"[255, 246, 43]",yellow,607.791106901974
2,Faba-Seed-CC_Vf133-3-2,112.33254311981048,13.457174598427974,10.645837301641484,38.234264171701646,112.56371126472128,13.934559221461852,10.302768654771311,40.43904537226592,104.85567267488456,13.449000175218147,9.943761782564309,39.02991975947145,3070.862132195431,2487.931468819084,2928,2355,3220,2627,58353.0,0.6733014216037231,272.5753971911826,920.732106143464,0.993682310469314,58724.0,0.7347023569701854,317.267530478267,234.57749299696,1.3525062717009202,0.864980820588338,0.8591342353259,1.1560949979443769,"Elongated,Oval,Elongated,Ellipse",0.0054370388922294,0.0040199731461443,0.7381116343090188,0.998300614618364,"[255, 209, 35]",gold,627.0469888370044
3,Faba-Seed-CC_Vf133-3-2,114.14786689342934,14.22383607101048,10.23636964540153,39.09990021188233,114.3827707770451,14.728417517226406,9.906496345293016,41.3545983680692,106.55016823350908,14.215195947122572,9.56129784704209,39.91356969810854,3401.077070966001,1786.9769630329197,3238,1669,3562,1908,59296.0,0.7399962011895643,274.76901580166606,941.5777772109132,0.9927672113581568,59728.0,0.7657420321297588,335.3424087032621,225.5550090398457,1.4867433453629126,0.8404712495406422,0.8193685280193824,1.1898086942849595,"Elongated,Oval,Elongated,Ellipse",0.005655396800851,0.0038038823704776,0.6713647847086495,0.9981471259765892,"[255, 215, 39]",gold,641.6453543608849
4,Faba-Seed-CC_Vf133-3-2,85.90158298005763,12.238040745520138,8.96391607625992,33.776949110140414,86.07835908634787,12.67217737838034,8.675048374095612,35.72469896289088,80.18396109491155,12.230606872712642,8.372760504942477,34.479847907319055,3486.6137866122854,1254.390493691594,3381,1123,3602,1393,44623.0,0.7289429846082871,238.3605844193145,813.3940110268397,0.9930787377041884,44934.0,0.7478297301826714,288.525123667278,197.5169168027749,1.4607615810213204,0.8475526531928634,0.8261345888692441,1.179867700529098,"Elongated,Oval,Elongated,Ellipse",0.0064658387752342,0.0044263477758728,0.6824983589261548,0.9969673818294268,"[254, 200, 30]",gold,496.0470396111885
5,Faba-Seed-CC_Vf133-3-2,81.68186960596162,11.173326451750292,9.35598695622833,32.48669388075385,81.84996200149759,11.56969302908714,9.054484529104696,34.360041086158816,76.24511245810886,11.166539328761724,8.738974953070958,33.16274244803658,3590.865970634677,2236.019749711296,3483,2108,3709,2356,42431.0,0.6225202443353004,232.4324140963512,782.3229432149743,0.9920043017791598,42773.0,0.7570475306879817,263.4233259475151,206.15606856643376,1.2777859404251637,0.8712062797737531,0.8823531980712348,1.1478337831307803,"Elongated,Oval,Elongated,Ellipse",0.0062082752220667,0.0048586191361606,0.7785471661465359,0.9948166228598974,"[255, 238, 34]",yellow,455.4563200748322
6,Faba-Seed-CC_Vf133-3-2,67.44996222699638,10.581044168038796,8.142525922109545,29.67962437828526,67.58876690647104,10.95639991188521,7.88012802224941,31.39110174777743,62.96048290889252,10.574616820871766,7.605539685011693,30.29725778881574,3885.833980250014,1525.2864604144072,3768,1421,3997,1624,35038.0,0.6947761627946977,211.2149785607797,714.7249634685276,0.9931124401235792,35281.0,0.7537160926710693,249.45962679768567,179.41785726677463,1.3903834913531858,0.8619285575189931,0.8466900286517194,1.160188963779593,"Elongated,Oval,Elongated,Ellipse",0.0071196879615755,0.0051206649142866,0.7168840046182494,0.996743685236375,"[255, 221, 35]",gold,397.2243025851472
7,Faba-Seed-CC_Vf133-3-2,64.98204591970116,10.223096751289098,8.10407273854974,29.08991411504004,65.11577189607958,10.585754540497176,7.842914016151925,30.76738580584714,60.65683147076248,10.216886835623011,7.569622425874082,29.695275646503895,4051.878628984477,2185.349360113757,3936,2089,4170,2284,33756.0,0.6716228121284354,207.31491521856347,700.5239533417508,0.9926775474194972,34005.0,0.7397764628533859,241.02062705649797,178.57055412455773,1.3497221209739856,0.8644002074057751,0.8601542438521933,1.1568715410205477,"Elongated,Oval,Elongated,Ellipse",0.0071400825647736,0.005290038930103,0.7398653232169384,0.9986125932874694,"[255, 239, 32]",yellow,377.40012489149575
8,Faba-Seed-CC_Vf133-3-2,98.28351565441235,12.22523728986612,10.291140561697178,35.590556995212964,98.48577243021516,12.658919728362845,9.959502235164814,37.64288865846319,91.74175052552964,12.217811194386938,9.612456711190118,36.33119699858563,4120.228577024777,1052.114797767114,4011,917,4232,1198,51055.0,0.6172619890350236,254.9612616780317,857.0681092190351,0.992785750398631,51426.0,0.8221284681406097,288.2232682720591,226.76186800920055,1.27103939830115,0.8734086187601989,0.8845963867059101,1.144939468790103,"Elongated,Oval,Elongated,Ellipse",0.0056453485118413,0.0044415212615649,0.7825107673731521,0.9946020149261422,"[255, 225, 39]",gold,544.183125152138
9,Faba-Seed-CC_Vf133-3-2,65.32855522961782,9.663917022607468,8.657756726453654,28.912005733692517,65.46299428443407,10.006738270197364,8.378755197413039,30.579218326721342,60.98027707049993,9.658046774954096,8.086791862390625,29.513664989179663,4318.240187411599,1697.4043198962754,4223,1589,4421,1812,33936.0,0.5467264021782638,207.86692182772248,696.239682094289,0.9918166939443536,34216.0,0.7685826878651991,227.8373566519472,190.77079710357003,1.1942989184463784,0.879737228585253,0.9123478470884286,1.1367030603083004,"Elongated,Oval,Elongated,Ellipse",0.0067137363464152,0.0056214874205436,0.8323785940868906,0.9941088546558904,"[255, 230, 31]",gold,358.039124034698
0,Faba-Seed-CC_Vf562-1-1,74.37439173932142,10.627046076189709,8.943601312442043,30.867286977705422,74.48110385973777,11.075639574794677,8.594159004373001,32.76182897677688,67.58505131912574,10.55045248882906,8.186639303740682,31.208321445674677,3323.550471517634,1639.9377236614075,3195,1535,3459,1751,44431.0,0.6307925878327795,237.84723292930695,800.1808075912434,0.9924501329044652,44769.0,0.7791631593714927,270.5134144321094,209.9052863489825,1.2887403606518115,0.8720064369469269,0.8792437647819471,1.146780525498418,"Elongated,Oval,Elongated,Ellipse",0.0060883935637755,0.0047242980430101,0.773069597907932,0.996285992416819,"[255, 110, 1]",darkorange,419.4192353614091
1,Faba-Seed-CC_Vf562-1-1,163.66015350438784,16.99297137706532,12.34158675421813,46.91198858266026,163.89497252743718,17.71028608776477,11.859379150148316,49.79130650567707,148.72027340079953,16.87049589061736,11.297028530559542,47.43029150572643,3836.490518563977,2485.5069141863555,3673,2283,4017,2675,97770.0,0.7426928149070205,352.8237949582721,1216.1118318204308,0.9916022637376012,98598.0,0.7250385619364025,432.5592150067369,289.6556108825041,1.4933569340805906,0.8307463685558095,0.8156658850806752,1.203736829735922,"Elongated,Oval,Elongated,Ellipse",0.0044242529917841,0.0029626225926409,0.6653108360844412,0.9935465503856556,"[255, 101, 11]",orangered,892.0579498346036
2,Faba-Seed-CC_Vf562-1-1,56.096748125591134,9.681517172772969,7.395438670149343,27.202154535860217,56.17723554607216,10.09019759339042,7.10648581236879,28.87174163856355,50.97590060558038,9.611738409602092,6.769508922677692,27.502695114838048,4299.478455478635,1544.7378252566243,4183,1448,4417,1638,33512.0,0.7099064327419866,206.56428448104185,705.1686142824236,0.9890505563261812,33883.0,0.7537561853351327,246.44480211277528,173.57008854749253,1.4198575582643818,0.8468846524725631,0.8381766736817449,1.180798349669464,"Elongated,Oval,Elongated,Ellipse",0.007353927014585,0.0051793413865926,0.7025401363041941,0.9975069225155988,"[209, 54, 0]",orangered,332.8441444569301
0,Faba-Seed-CC_Vf296-3-1,255.58701926952307,19.64556852696775,16.592837949334523,57.51367150794646,256.1857953371748,20.349650607090943,16.05689500274014,60.839342971838754,238.01812656780035,19.61482556785688,15.477081190297858,58.64243682099417,2836.2066934863897,1683.1975951814063,2654,1455,3020,1917,133981.0,0.6143287800711157,413.02531089893495,1391.3250352560271,0.9938579768413088,134809.0,0.7923556407162965,465.3728486427626,367.2025192009492,1.2673465575765572,0.8697528876526093,0.8875148434282388,1.1497518596332768,"Elongated,Oval,Elongated,Ellipse",0.0034734242067364,0.0027407059150248,0.7876825973054511,0.998266828158025,"[255, 213, 49]",gold,1386.432899912197
1,Faba-Seed-CC_Vf296-3-1,298.97429930375205,22.03809674493737,17.28490477254337,62.83351533370153,299.674720850111,22.827925197946087,16.72660830609884,66.4668015323136,278.42299196407333,22.00360976604536,16.12261117405476,64.0666880863006,2892.2972403892168,2684.1999234327645,2677,2443,3113,2926,156725.0,0.680524059015793,446.7084817289889,1520.018469431979,0.9925145813675138,157907.0,0.7442256918722814,522.0481070210737,382.5180837664356,1.3647671291269847,0.8524136832198683,0.8556845158926252,1.1731393098039509,"Elongated,Oval,Elongated,Ellipse",0.0033309817005651,0.0024406960202037,0.7321959907383964,0.9992770202383292,"[255, 212, 45]",gold,1614.2839895746501
2,Faba-Seed-CC_Vf296-3-1,278.81249123649184,22.04508467918656,16.16517929750683,61.25023270233682,279.46567874027,22.83516357438916,15.643049577962392,64.79196714067432,259.6470940405238,22.010586765015347,15.078179706640809,62.45233189506433,3673.6934576753606,887.4332220367279,3434,673,3898,1114,146156.0,0.7285034324433471,431.3833549180038,1481.7169542418142,0.9925569771548094,147252.0,0.7142661662366095,522.2136402741944,357.7383555184786,1.459764188599061,0.8365579143918983,0.826066808005055,1.1953745016289867,"Elongated,Oval,Elongated,Ellipse",0.0035729880420522,0.0024476474145329,0.6823863712876604,0.9961231875937894,"[149, 92, 37]",saddlebrown,1502.151510897267
3,Faba-Seed-CC_Vf296-3-1,293.1121329502001,21.74681384238279,17.257097421331636,62.26410992035887,293.79882091600734,22.526202939989115,16.69969912274669,65.86447081121558,272.96378727876083,21.71278268630652,16.096673680197153,63.48610750255426,3707.733013563117,2430.765190169994,3469,2212,3962,2644,153652.0,0.6711235754364895,442.3073620545415,1506.243866176395,0.9884208630316754,155452.0,0.7214521824055292,515.1480697970718,381.9027020307474,1.34889873011581,0.8510547478528965,0.8586023863561716,1.1750125388794006,"Elongated,Oval,Elongated,Ellipse",0.0033526935529447,0.002485504269588,0.7371980578565125,0.9944055240864912,"[255, 227, 65]",gold,1580.106289568706
4,Faba-Seed-CC_Vf296-3-1,230.14868919317573,18.519602627882303,15.884544305408264,54.66332494859757,230.68786965501667,19.183330955387564,15.37147899938019,57.824177927317685,214.32841147549905,18.490621670392724,14.816415530385337,55.73614926114919,4208.080243025049,1631.9443164298857,4027,1422,4382,1845,120646.0,0.5982714074962182,391.9327214128956,1322.3717164502532,0.9921790833655436,121597.0,0.8034229014750441,438.70047429977984,351.5278521441198,1.2479821204037085,0.8669931936053468,0.8933947975289259,1.1534115923581258,"Elongated,Oval,Elongated,Ellipse",0.0036362620749944,0.0029137132780541,0.7981542642517507,0.9960822511101616,"[218, 141, 13]",darkgoldenrod,1244.8895191698425
0,Faba-Seed-CC_Vf513-1-1,170.69070842007503,16.437168867529646,13.255359640095769,47.10817712325555,171.08002581062067,16.947842285299856,12.88610818512604,49.87744722455724,160.2345145538943,16.401848450061898,12.470967690492644,48.27058906269931,2797.954952656926,1290.1271528854788,2636,1093,2965,1495,98008.0,0.6495262582418503,353.25297068871737,1193.8103166302658,0.993351171653288,98664.0,0.7410364590421752,405.6444363265673,308.4273504086443,1.3152025453939713,0.8641730843487528,0.8708438697882898,1.1571755914541209,"Elongated,Oval,Elongated,Ellipse",0.0041388910734487,0.0031469609665399,0.7583690455478439,0.9974088990525208,"[255, 253, 54]",yellow,930.7821020023302
1,Faba-Seed-CC_Vf513-1-1,197.56881738104784,18.18092193240286,13.914710773112244,51.17800295738993,198.0194393108993,18.745770636961364,13.527091927757589,54.18651914479011,185.46612078104155,18.141854514055076,13.09130141962553,52.44083937576602,3141.849393076577,2678.367406845849,2939,2479,3336,2888,113441.0,0.6923022217794439,380.04942730426734,1296.9474016201134,0.9932580924779576,114211.0,0.6986444790697961,448.6776213472871,323.7692142634782,1.3857945770661209,0.8474911728458225,0.8470434209824343,1.1799532927783334,"Elongated,Oval,Elongated,Ellipse",0.0039551627837138,0.0028540758126557,0.7174825570296255,0.994283436671189,"[255, 216, 50]",gold,1070.0170553674036
2,Faba-Seed-CC_Vf513-1-1,196.88088547930585,18.96508456475896,13.254943146603956,51.681612165583736,197.32993834980232,19.55429579882484,12.885703293796071,54.71973319036368,184.82033030221547,18.92433212682169,12.47057584319308,52.956875330061386,3164.399899156096,1982.593599065867,2976,1775,3345,2197,113046.0,0.7521688195471113,379.3871868871314,1309.7098115668775,0.9928421496385944,113861.0,0.7259661696143028,468.0295676315898,308.4176593864744,1.5175187068166798,0.8281612426449456,0.8106051692566709,1.2074943241804497,"Elongated,Oval,Elongated,Ellipse",0.0041401692021972,0.0027282492028596,0.6570807404256364,0.997132315484858,"[255, 214, 44]",gold,1068.9209354841753
3,Faba-Seed-CC_Vf513-1-1,150.85911205264185,16.342088668926035,11.787956160446338,44.88157116057624,151.20319683843945,16.84980811509843,11.459581821194332,47.51994947840485,141.6177647250518,16.30697256111372,11.090398480716582,45.98904076275478,3790.946410223849,1353.0122256727584,3609,1185,3968,1520,86621.0,0.7331178516587888,332.09830262213706,1137.383909759073,0.9934512340581704,87192.0,0.7202511121273854,403.2980010079785,274.28362443687365,1.4703684984328966,0.8414317530581964,0.82345635681831,1.188450514691756,"Elongated,Oval,Elongated,Ellipse",0.0046558917699862,0.0031664795423381,0.6780803715844839,0.997028017783498,"[251, 213, 52]",gold,831.1913739130598
4,Faba-Seed-CC_Vf513-1-1,122.92559364241428,13.258309962593028,11.85080001051154,39.70849818466941,123.20596667379426,13.670221923650333,11.520675044818416,42.04277566058797,115.39540145950296,13.229820321428566,11.1495235173047,40.688320270896014,3845.911705533989,2279.9282394944885,3691,2143,4021,2423,70582.0,0.5382942134819924,299.7795749321445,1006.288455329568,0.993091610034753,71073.0,0.7638744588744589,327.19501239919106,275.7458829263724,1.1865816777636395,0.8759087076202289,0.9162107109579084,1.1416714907617678,"Elongated,Oval,Elongated,Ellipse",0.0046356721600293,0.0039067451039411,0.8394420668739963,0.9960665760967238,"[234, 189, 38]",goldenrod,664.3391427265433
5,Faba-Seed-CC_Vf513-1-1,102.83101571254298,13.3612672333488,9.84340516523938,37.03052101517799,103.06555632154812,13.776377892537448,9.56919972850972,39.20737269879646,96.5317798273624,13.33255635616652,9.260917177139811,37.94426301031489,4143.710741142199,2854.748086173024,4034,2696,4260,3020,59044.0,0.71938721725489,274.1845285192856,938.4234482783626,0.9924862584256442,59491.0,0.806347645580684,329.735841929996,229.03757095583495,1.43965830825886,0.8425349664216027,0.8315278281985974,1.1868943602983977,"Elongated,Oval,Elongated,Ellipse",0.0055845783132917,0.0038790998400486,0.6914385290686762,0.995435223024005,"[216, 192, 21]",gold,575.2775567219625
6,Faba-Seed-CC_Vf513-1-1,142.53774844119056,15.565369835979268,11.75829520325644,43.5534597937118,142.86285356724582,16.048958018169152,11.430747122355434,46.11376463631692,133.80615230016295,15.531922752416554,11.06249272419034,44.628157749776456,4524.89493298144,1687.9858265215107,4360,1518,4712,1842,81843.0,0.7019336684801948,322.80914494443914,1103.7270555095806,0.991603663855772,82536.0,0.7176188973063973,384.1297564207174,273.5934696100674,1.4040165394597657,0.8442440865959285,0.8403648495038303,1.1844915657414836,"Elongated,Oval,Elongated,Ellipse",0.0046934955514914,0.0033429061692517,0.7062130802815952,0.991534845098187,"[255, 217, 54]",gold,778.2701066937781
0,Faba-Seed-CC_Vf294-1-1,169.38148296036968,15.932857475200745,13.550607204801212,46.94093045489745,168.05351341631078,17.375956970666856,12.477796737177131,50.13374933867519,145.11605311290634,16.146658612737443,11.59502895261809,46.58693255943721,3018.941851015801,1590.7280812641084,2849,1372,3179,1807,110750.0,0.6959326857452849,375.5146862366627,1286.999133448223,0.990484196969968,111814.0,0.7715081853012887,446.06361700600473,320.3214162101685,1.392550090104917,0.8402278838058026,0.8418411005074365,1.190153313492182,"Elongated,Oval,Elongated,Ellipse",0.0040276624560361,0.0028922926971572,0.708696438503572,0.9868952892951828,"[254, 163, 22]",orange,905.7287493872819
1,Faba-Seed-CC_Vf294-1-1,203.2914264384493,17.057483589973213,15.014447985607768,50.67093251300288,201.69759919027416,18.602444749697742,13.825744282437178,54.117457935876416,174.1680904006658,17.286375952860798,12.847613134193448,50.28880537370712,3158.0090504205477,2381.9853673583,2967,2158,3352,2607,132922.0,0.6690449994447495,411.3897747456629,1389.2661607529817,0.9949028090686588,133603.0,0.7689352963295056,477.5491677501594,354.9249985387903,1.345493187902253,0.8654377128253024,0.8614605626553845,1.1554846584341771,"Elongated,Oval,Elongated,Ellipse",0.0035927022445506,0.0026701749788506,0.7421143010105318,0.9985097366545124,"[255, 220, 64]",gold,1099.2575245444364
2,Faba-Seed-CC_Vf294-1-1,237.640308838512,18.336713029055904,16.350725156806767,54.9594739725541,235.7771825565669,19.997538864090497,15.056227512800712,58.69769655658799,203.59618463870427,18.58277122109071,13.99104325910218,54.54500544938369,4132.579646160084,1702.2692993351825,3934,1455,4337,1965,155381.0,0.6581303277013184,444.7889765950752,1506.8468965567251,0.9935926539329722,156383.0,0.7560015569503236,513.3630643764203,386.513117761678,1.3281905342549265,0.8599427119738254,0.866421851239645,1.162868160955398,"Elongated,Oval,Elongated,Ellipse",0.00330389857432,0.0024875185367688,0.7506868243055336,0.9970551342325008,"[227, 187, 55]",goldenrod,1274.7693623671134
